"point_of_sale_id","super_catalog_id","unidades_pedidas","precio_minimo"
1750,"7501022104217",1.000,46.950
2075,"7501022104217",3.000,46.950
2087,"7501022104217",2.000,44.980
2136,"7501022104217",1.000,46.950
2138,"7501022104217",2.000,46.950
1575,"7501022104248",1.000,24.350
1750,"7501022104248",7.000,24.350
1576,"7501022104262",1.000,25.570
1577,"7501022104262",1.000,25.570
1610,"7501022104262",2.000,25.570
1097,"7501022105191",1.000,12.950
1114,"7501022105191",2.000,12.950
1170,"7501022105191",15.000,11.280
1182,"7501022105191",24.000,11.280
1238,"7501022105191",3.000,12.950
1265,"7501022105191",400.000,10.990
1291,"7501022105191",3.000,12.950
1320,"7501022105191",6.000,12.950
1421,"7501022105191",2.000,12.950
1445,"7501022105191",5.000,12.950
1477,"7501022105191",4.000,12.950
1575,"7501022105191",3.000,12.950
1601,"7501022105191",3.000,12.950
1610,"7501022105191",2.000,12.950
1650,"7501022105191",3.000,13.620
1679,"7501022105191",23.000,12.950
1680,"7501022105191",8.000,12.950
1681,"7501022105191",4.000,12.950
1682,"7501022105191",7.000,12.820
1720,"7501022105191",4.000,12.950
1741,"7501022105191",18.000,12.950
1748,"7501022105191",8.000,13.200
1749,"7501022105191",3.000,13.200
1750,"7501022105191",10.000,13.200
2063,"7501022105191",3.000,12.670
2075,"7501022105191",5.000,12.950
2087,"7501022105191",25.000,12.610
2089,"7501022105191",13.000,12.610
2136,"7501022105191",14.000,12.490
2139,"7501022105191",1.000,12.950
1114,"7501022105207",1.000,17.470
1170,"7501022105207",14.000,16.740
1238,"7501022105207",1.000,17.470
1291,"7501022105207",5.000,17.470
1311,"7501022105207",10.000,17.160
1422,"7501022105207",1.000,17.470
1576,"7501022105207",5.000,17.470
1577,"7501022105207",2.000,17.470
1588,"7501022105207",8.000,17.470
1589,"7501022105207",12.000,17.470
1590,"7501022105207",4.000,17.470
1599,"7501022105207",3.000,17.470
1601,"7501022105207",13.000,17.470
1650,"7501022105207",5.000,17.790
1679,"7501022105207",19.000,17.470
1680,"7501022105207",2.000,17.470
1681,"7501022105207",12.000,17.160
1720,"7501022105207",8.000,17.470
1741,"7501022105207",5.000,17.790
1748,"7501022105207",16.000,17.790
1750,"7501022105207",5.000,17.790
2063,"7501022105207",3.000,17.470
2075,"7501022105207",5.000,17.470
2087,"7501022105207",30.000,16.740
2136,"7501022105207",8.000,17.470
2154,"7501022105207",4.000,17.470
2269,"7501022105207",8.000,17.470
2274,"7501022105207",5.000,17.470
1114,"7501022105276",5.000,20.510
1170,"7501022105276",16.000,17.790
1238,"7501022105276",3.000,20.510
1291,"7501022105276",15.000,20.510
1311,"7501022105276",7.000,20.150
1320,"7501022105276",5.000,20.510
1445,"7501022105276",2.000,20.510
1572,"7501022105276",7.000,20.510
1575,"7501022105276",4.000,20.510
1576,"7501022105276",5.000,20.510
1601,"7501022105276",22.000,20.510
1616,"7501022105276",9.000,17.790
1679,"7501022105276",27.000,20.150
1680,"7501022105276",13.000,20.150
1682,"7501022105276",9.000,20.150
1741,"7501022105276",5.000,20.500
1749,"7501022105276",3.000,20.900
1750,"7501022105276",5.000,20.500
1824,"7501022105276",3.000,20.410
2075,"7501022105276",5.000,20.480
1415,"7501022105283",1.000,16.909
1477,"7501022105283",5.000,14.650
1575,"7501022105283",2.000,17.340
1576,"7501022105283",2.000,17.340
1590,"7501022105283",5.000,17.340
1741,"7501022105283",3.000,17.340
1748,"7501022105283",7.000,17.340
1749,"7501022105283",4.000,17.340
1750,"7501022105283",8.000,17.340
1291,"7501022105344",2.000,17.340
1590,"7501022105344",5.000,14.960
1601,"7501022105344",1.000,17.340
1750,"7501022105344",2.000,14.650
2138,"7501022105344",1.000,14.650
2220,"7501022106587",30.000,24.800
1601,"7501022107010",1.000,63.050
1601,"7501022107027",2.000,21.540
1680,"7501022107027",1.000,21.540
1748,"7501022107027",4.000,21.540
1749,"7501022107027",1.000,21.540
1590,"7501022107034",2.000,23.590
1601,"7501022107034",4.000,23.590
1741,"7501022107034",2.000,23.590
1748,"7501022107034",4.000,23.590
1750,"7501022107157",1.000,70.910
1601,"7501022110263",3.000,598.530
1673,"7501022110263",2.000,577.580
1682,"7501022110263",1.000,596.340
1751,"7501022110263",1.000,592.900
2119,"7501022110263",1.000,598.530
1102,"7501022110348",1.000,980.050
1113,"7501022110348",5.000,580.320
1291,"7501022110348",1.000,982.510
1311,"7501022110348",3.000,980.050
1517,"7501022110348",3.000,982.510
1589,"7501022110348",1.000,1034.220
1673,"7501022110348",24.000,941.050
1679,"7501022110348",18.000,978.920
1680,"7501022110348",2.000,978.920
1681,"7501022110348",5.000,978.920
1682,"7501022110348",7.000,978.920
2119,"7501022110348",1.000,982.510
2269,"7501022110348",1.000,1034.220
1113,"7501022111024",7.000,149.550
1182,"7501022111024",2.000,149.550
1291,"7501022111024",1.000,157.030
1320,"7501022111024",3.000,157.030
1519,"7501022111024",1.000,149.550
1616,"7501022111024",9.000,149.550
1673,"7501022111024",18.000,157.030
1679,"7501022111024",5.000,157.030
1680,"7501022111024",4.000,157.030
1682,"7501022111024",1.000,157.030
1610,"7501022111239",1.000,70.350
1673,"7501022111239",5.000,70.530
1610,"7501022111352",2.000,30.420
1790,"7501022111352",2.000,32.110
724,"7501022112106",1.000,52.830
1224,"7501022112106",2.000,52.830
1238,"7501022112106",2.000,52.830
1311,"7501022112106",4.000,52.830
1445,"7501022112106",2.000,52.830
1501,"7501022112106",2.000,52.830
1517,"7501022112106",2.000,52.830
1519,"7501022112106",1.000,52.830
1527,"7501022112106",1.000,51.330
1575,"7501022112106",2.000,52.830
1576,"7501022112106",2.000,52.830
1577,"7501022112106",3.000,52.830
1588,"7501022112106",1.000,52.830
1589,"7501022112106",1.000,52.830
1590,"7501022112106",2.000,52.830
1599,"7501022112106",2.000,52.830
1601,"7501022112106",3.000,46.660
1679,"7501022112106",8.000,52.830
1680,"7501022112106",6.000,52.830
1681,"7501022112106",6.000,52.830
1682,"7501022112106",5.000,51.510
1710,"7501022112106",2.000,52.830
2063,"7501022112106",1.000,50.050
2087,"7501022112106",10.000,50.050
2097,"7501022112106",48.000,52.830
2136,"7501022112106",2.000,48.420
2138,"7501022112106",1.000,52.830
2154,"7501022112106",2.000,52.830
1673,"7501022112113",1.000,70.620
1291,"7501022112212",1.000,113.990
1590,"7501022112250",1.000,118.180
1673,"7501022112250",3.000,118.180
1182,"7501022112311",3.000,113.990
1610,"7501022112311",10.000,113.990
1679,"7501022112328",2.000,113.990
1741,"7501022121122",2.000,27.690
2277,"7501022121122",2.000,28.280
1749,"7501022130063",1.000,26.580
1238,"7501022132562",1.000,66.230
1291,"7501022132562",4.000,66.230
1610,"7501022132562",4.000,66.230
1679,"7501022132562",1.000,66.230
1741,"7501022132562",6.000,66.230
1749,"7501022132562",1.000,66.230
1311,"7501022133118",1.000,53.500
1590,"7501022133118",1.000,53.500
1741,"7501022133118",6.000,53.500
1750,"7501022133118",1.000,53.500
2274,"7501022133118",2.000,53.500
1170,"7501022133286",3.000,53.500
1575,"7501022133286",1.000,53.500
1588,"7501022133286",1.000,53.500
1741,"7501022133286",2.000,57.780
2138,"7501022133286",1.000,53.500
2305,"7501022133286",2.000,53.500
1170,"7501022133460",1.000,61.480
1590,"7501022133460",2.000,62.790
1610,"7501022133460",1.000,64.370
2075,"7501022133460",2.000,70.950
1238,"7501022140543",1.000,86.770
1311,"7501022140543",1.000,86.770
1575,"7501022140543",1.000,86.770
1576,"7501022140543",1.000,86.770
1588,"7501022140543",1.000,86.770
1590,"7501022140543",1.000,86.770
1741,"7501022140543",1.000,86.770
2274,"7501022140543",2.000,86.770
1311,"7501022140659",3.000,83.950
1320,"7501022140659",2.000,86.770
1577,"7501022140659",1.000,86.770
1588,"7501022140659",1.000,86.770
1590,"7501022140659",1.000,86.770
1749,"7501022140659",1.000,86.770
2274,"7501022140659",4.000,86.770
1577,"7501022141571",1.000,86.770
1311,"7501022150092",1.000,17.610
1320,"7501022150092",3.000,17.610
1575,"7501022150092",4.000,16.590
1590,"7501022150092",1.000,17.610
1679,"7501022150092",8.000,17.610
1680,"7501022150092",1.000,16.870
1681,"7501022150092",12.000,17.610
2091,"7501022150092",9.000,15.930
2136,"7501022150092",1.000,17.610
2138,"7501022150092",5.000,16.590
2139,"7501022150092",1.000,16.590
1477,"7501022150214",3.000,17.340
1588,"7501022150214",1.000,17.340
1590,"7501022150214",1.000,17.340
2063,"7501022150214",3.000,16.170
1576,"7501022150221",2.000,14.650
1577,"7501022150221",1.000,17.340
1588,"7501022150221",1.000,17.340
1589,"7501022150221",1.000,17.340
1601,"7501022150221",6.000,14.070
1650,"7501022150221",50.000,17.700
1749,"7501022150221",2.000,17.340
1750,"7501022150221",3.000,17.340
2078,"7501022150221",10.000,17.340
1320,"7501022150412",2.000,17.340
1572,"7501022150412",2.000,17.260
1590,"7501022150412",2.000,17.340
1741,"7501022150412",2.000,17.340
1748,"7501022150412",4.000,17.340
1750,"7501022150412",1.000,17.340
1170,"7501022150573",2.000,18.570
1182,"7501022150801",6.000,16.590
1291,"7501022150801",3.000,18.110
1311,"7501022150801",3.000,17.930
1320,"7501022150801",4.000,18.110
1448,"7501022150801",4.000,18.110
1572,"7501022150801",1.000,18.110
1576,"7501022150801",4.000,18.110
1577,"7501022150801",1.000,16.590
1588,"7501022150801",1.000,16.940
1589,"7501022150801",1.000,18.110
1590,"7501022150801",3.000,16.940
1650,"7501022150801",3.000,18.110
1741,"7501022150801",2.000,19.370
1750,"7501022150801",1.000,16.590
1788,"7501022150801",2.000,16.590
2063,"7501022150801",3.000,17.750
2078,"7501022150801",14.000,17.650
2091,"7501022150801",10.000,15.930
2138,"7501022150801",17.000,16.590
2139,"7501022150801",1.000,18.110
2237,"7501022150801",3.000,18.110
722,"7501022150818",2.000,17.930
1182,"7501022150818",5.000,15.930
1291,"7501022150818",3.000,16.940
1415,"7501022150818",1.000,16.590
1448,"7501022150818",4.000,17.930
1527,"7501022150818",4.000,17.930
1577,"7501022150818",1.000,16.590
1588,"7501022150818",1.000,16.940
1616,"7501022150818",8.000,15.930
1679,"7501022150818",2.000,17.930
1682,"7501022150818",2.000,17.930
1720,"7501022150818",1.000,17.930
1741,"7501022150818",15.000,17.930
1748,"7501022150818",7.000,17.930
1749,"7501022150818",2.000,17.930
1750,"7501022150818",23.000,17.930
2075,"7501022150818",4.000,17.930
2087,"7501022150818",5.000,17.180
2091,"7501022150818",10.000,15.930
2136,"7501022150818",4.000,17.650
2138,"7501022150818",3.000,17.930
2139,"7501022150818",1.000,16.590
2119,"7501022150917",1.000,17.340
1601,"7501022151020",1.000,17.800
2119,"7501022151020",2.000,17.800
1102,"7501022151181",1.000,37.350
1679,"7501022151181",1.000,37.350
1681,"7501022151181",2.000,37.350
721,"7501022151198",2.000,37.350
722,"7501022151204",1.000,37.350
1291,"7501022151204",1.000,37.350
1588,"7501022151204",3.000,37.350
1101,"7501023102199",1.000,53.100
1720,"7501023102199",5.000,54.780
1610,"7501023103585",2.000,55.340
1720,"7501023103585",1.000,55.890
1097,"7501023104018",1.000,38.520
1098,"7501023104018",1.000,39.370
1588,"7501023104018",6.000,40.590
1720,"7501023104018",6.000,40.590
1448,"7501023104216",4.000,21.020
1790,"7501023104216",5.000,21.250
1720,"7501023104223",2.000,41.440
2254,"7501023108849",8.000,11.360
2254,"7501023108856",8.000,22.340
1102,"7501023108887",2.000,9.960
1102,"7501023108894",5.000,19.920
1192,"7501023108894",3.000,19.258
1422,"7501023108894",1.000,19.920
1741,"7501023108894",13.000,12.000
1750,"7501023108894",15.000,12.000
1790,"7501023110125",3.000,43.940
1448,"7501023111702",1.000,24.450
1114,"7501023118060",3.000,25.490
1588,"7501023118060",1.000,25.490
1601,"7501023118060",7.000,25.490
2269,"7501023118060",3.000,25.490
1588,"7501023118343",2.000,25.120
2087,"7501023118343",30.000,25.120
1097,"7501023121923",2.000,33.690
1589,"7501023121923",2.000,36.090
1102,"7501023127918",1.000,83.150
1238,"7501023127918",2.000,84.440
1291,"7501023127918",5.000,83.150
1588,"7501023127918",1.000,87.530
1589,"7501023127918",2.000,87.530
1590,"7501023127918",3.000,87.530
1610,"7501023127918",3.000,85.470
1616,"7501023127918",2.000,83.150
1741,"7501023127918",3.000,87.530
1748,"7501023127918",2.000,87.530
1750,"7501023127918",4.000,87.530
2305,"7501023127918",2.000,84.440
1097,"7501023127925",1.000,116.470
1098,"7501023127925",1.000,116.470
1114,"7501023127925",2.000,115.730
1183,"7501023127925",2.000,117.520
1291,"7501023127925",3.000,115.730
1589,"7501023127925",2.000,118.960
1601,"7501023127925",2.000,115.730
1748,"7501023127925",2.000,118.960
2136,"7501023127925",1.000,115.730
2154,"7501023127925",2.000,118.960
2305,"7501023127925",1.000,117.520
1601,"7501026411076",2.000,15.200
1750,"7501026411076",2.000,15.200
1601,"7501026411151",9.000,13.190
1750,"7501026411151",7.000,14.250
1601,"7501026411229",6.000,18.150
1748,"7501026462030",10.000,14.060
1182,"7501026462061",5.000,20.290
1588,"7501026462061",1.000,20.290
1590,"7501026462061",3.000,20.290
1749,"7501026462061",2.000,20.290
1750,"7501026462061",4.000,20.290
1749,"7501026462351",3.000,25.130
1750,"7501026462351",5.000,25.130
1291,"7501027209184",3.000,49.780
725,"7501027209214",2.000,45.160
1320,"7501027209214",3.000,51.320
2138,"7501027209214",3.000,44.140
1577,"7501027209221",1.000,43.810
724,"7501027209542",1.000,49.780
1445,"7501027209542",2.000,51.320
1448,"7501027209542",3.000,49.780
1576,"7501027209542",1.000,39.600
1590,"7501027209542",3.000,51.320
2138,"7501027209542",13.000,43.810
2139,"7501027209542",3.000,42.820
1170,"7501027209566",1.000,51.320
1291,"7501027209566",3.000,43.810
1610,"7501027209566",2.000,51.320
2075,"7501027209566",1.000,51.320
2138,"7501027209566",5.000,42.820
2139,"7501027209566",1.000,42.820
2087,"7501027209580",2.000,45.160
2138,"7501027209580",4.000,43.810
2139,"7501027209580",3.000,43.810
1170,"7501027209627",5.000,45.160
1320,"7501027209627",4.000,51.320
2138,"7501027209627",8.000,42.820
2139,"7501027209627",1.000,49.780
2237,"7501027209627",3.000,51.320
1170,"7501027209641",1.000,51.320
1590,"7501027209641",4.000,45.160
2138,"7501027209641",3.000,43.810
1421,"7501027209658",1.000,44.140
1445,"7501027209658",1.000,51.320
1572,"7501027209658",1.000,39.460
1576,"7501027209658",2.000,39.460
1590,"7501027209658",2.000,44.140
2075,"7501027209658",1.000,51.320
2138,"7501027209658",16.000,42.820
2139,"7501027209658",6.000,42.820
2237,"7501027209658",3.000,51.320
1238,"7501027218384",1.000,18.380
1291,"7501027218384",2.000,61.270
1575,"7501027218384",1.000,88.840
1590,"7501027218384",1.000,61.270
1170,"7501027221780",1.000,51.320
1577,"7501027221780",2.000,43.810
1588,"7501027233974",1.000,44.300
1590,"7501027233974",1.000,44.300
1741,"7501027233974",6.000,50.340
2138,"7501027233974",2.000,50.340
2139,"7501027233974",1.000,43.800
1170,"7501027236081",3.000,44.140
1291,"7501027236081",3.000,49.780
1445,"7501027236081",1.000,51.320
1448,"7501027236081",4.000,51.320
1572,"7501027236081",1.000,43.810
2138,"7501027236081",2.000,42.820
725,"7501027236111",3.000,49.780
1170,"7501027236111",3.000,44.140
1750,"7501027236111",1.000,51.320
2138,"7501027236111",1.000,42.820
1170,"7501027250612",8.000,17.992
1588,"7501027250612",1.000,26.730
1589,"7501027250612",1.000,23.520
1590,"7501027250612",1.000,23.520
1750,"7501027250612",2.000,18.750
2136,"7501027250612",6.000,18.580
2237,"7501027250612",3.000,26.730
2278,"7501027250612",2.000,26.730
1238,"7501027254436",1.000,18.520
1572,"7501027254436",3.000,18.830
1576,"7501027254436",1.000,18.510
1741,"7501027254436",4.000,18.750
1748,"7501027254436",2.000,18.750
1750,"7501027254436",4.000,18.750
2136,"7501027254436",11.000,18.510
2278,"7501027254436",6.000,23.190
1170,"7501027272706",1.000,23.520
1576,"7501027272706",1.000,18.520
1650,"7501027272706",24.000,21.487
1679,"7501027272706",3.000,26.060
1680,"7501027272706",1.000,22.850
1681,"7501027272706",1.000,22.850
1748,"7501027272706",3.000,18.750
1750,"7501027272706",2.000,21.480
2075,"7501027272706",2.000,24.960
2136,"7501027272706",7.000,18.520
2139,"7501027272706",3.000,22.810
2326,"7501027272706",3.000,26.450
1572,"7501027275042",1.000,49.930
1588,"7501027275042",2.000,59.600
1291,"7501027275080",3.000,68.510
1572,"7501027275080",2.000,50.130
1588,"7501027275080",3.000,68.510
2237,"7501027275080",3.000,59.600
1577,"7501027275110",1.000,60.290
1588,"7501027275110",2.000,60.290
1577,"7501027275127",1.000,60.290
1588,"7501027275127",3.000,68.510
1590,"7501027275127",1.000,60.290
1577,"7501027275172",1.000,60.290
1588,"7501027275172",2.000,68.510
1590,"7501027275172",3.000,60.290
1588,"7501027275226",1.000,68.510
1590,"7501027275226",2.000,68.510
1291,"7501027275295",3.000,68.510
1588,"7501027275295",4.000,59.600
1170,"7501027278487",3.000,23.520
1320,"7501027278487",6.000,20.290
1650,"7501027278487",24.000,21.670
1741,"7501027278487",4.000,21.660
1748,"7501027278487",2.000,22.060
1749,"7501027278487",5.000,22.060
1750,"7501027278487",5.000,21.660
2075,"7501027278487",3.000,26.730
2136,"7501027278487",2.000,18.640
2138,"7501027278487",2.000,22.810
2139,"7501027278487",1.000,22.810
1238,"7501027280657",2.000,57.590
1575,"7501027280657",1.000,57.590
1577,"7501027280657",1.000,57.590
1588,"7501027280657",2.000,61.270
1748,"7501027280657",1.000,61.270
1750,"7501027280657",1.000,57.590
721,"7501027286000",2.000,25.940
722,"7501027286000",3.000,25.940
1170,"7501027286000",2.000,17.919
1588,"7501027286000",1.000,23.260
1590,"7501027286000",1.000,26.740
1650,"7501027286000",2.000,18.750
1679,"7501027286000",1.000,26.740
1681,"7501027286000",1.000,26.740
1749,"7501027286000",2.000,18.750
2075,"7501027286000",2.000,23.530
2087,"7501027286000",3.000,23.530
2136,"7501027286000",2.000,18.550
2139,"7501027286000",2.000,22.820
2278,"7501027286000",1.000,23.530
1572,"7501027286017",1.000,18.890
1588,"7501027286017",1.000,23.530
1741,"7501027286017",2.000,23.530
1750,"7501027286017",1.000,21.670
2075,"7501027286017",2.000,23.530
2087,"7501027286017",12.000,20.260
2136,"7501027286017",3.000,18.680
2278,"7501027286017",2.000,23.530
1170,"7501027286024",4.000,23.530
1478,"7501027286024",2.000,23.530
1588,"7501027286024",1.000,26.740
1590,"7501027286024",1.000,23.530
1650,"7501027286024",3.000,21.510
1748,"7501027286024",2.000,21.510
1750,"7501027286024",2.000,21.510
2136,"7501027286024",2.000,18.980
2139,"7501027286024",4.000,22.560
1170,"7501027293473",4.000,24.500
1320,"7501027293473",8.000,26.740
1421,"7501027293473",2.000,23.260
1445,"7501027293473",1.000,23.530
1741,"7501027293473",3.000,19.000
2087,"7501027293473",6.000,26.740
1311,"7501027511058",3.000,31.180
1610,"7501027511058",87.000,31.180
1114,"7501027511065",1.000,25.780
1291,"7501027511065",4.000,25.290
1610,"7501027511065",9.000,26.550
1192,"7501027511218",36.000,124.020
1311,"7501027511218",4.000,120.610
1750,"7501027511218",1.000,124.020
1577,"7501027511256",1.000,93.260
